"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
711,0.0094959,0.0305719,1.69e-05,0.030555,3e-07,31,2.3e-06
712,0.003575,0.0116993,2.4e-06,0.0109761,0.0007211,31,1.81e-05
713,0.0074781,0.0227721,1.05e-05,0.0227616,3e-07,31,7.7e-06
714,0.003379,0.009904,2.1e-06,0.0099016,5e-07,31,1.13e-05
715,0.0014907,0.0043091,4e-07,0.0043086,3e-07,31,1.91e-05
716,0.2088254,0.5422578,0.0081781,0.5307614,0.0033186,31,2.5e-06
717,0.0031407,0.0094653,1.8e-06,0.0094635,3e-07,31,1.91e-05
718,0.0051036,0.0160492,4.9e-06,0.0160443,3e-07,31,1.96e-05
719,0.004328,0.0138695,3.5e-06,0.013866,3e-07,31,7e-07
720,0.1967485,0.5609941,0.0072595,0.5537346,3e-07,31,1.54e-05
721,0.00867,0.0275754,1.41e-05,0.0275613,3e-07,31,0
722,0.1228936,0.3333906,0.0028323,0.3297047,0.0008538,31,1.08e-05
723,0.0049818,0.0100348,4.7e-06,0.0097236,0.0003068,31,6e-07
724,0.0187145,0.0398047,6.57e-05,0.0381227,0.0016166,31,6e-07
725,0.0075607,0.0141468,1.07e-05,0.0136649,0.0004714,31,3.1e-06
726,0.0028722,0.0087618,1.5e-06,0.0069618,0.0017987,31,1.5e-06
727,0.1099457,0.3425041,0.0022669,0.3402372,3e-07,31,0
728,0.001127,0.0023502,2e-07,0.00235,3e-07,31,0
729,0.193749,0.5210251,0.0070398,0.5139852,3e-07,31,9.4e-06
730,0.0973979,0.4488944,0.001779,0.2230251,0.2240905,31,6.7e-06
731,6.186422,14.53068,7.177334,6.452915,0.9004309,31,0.0024772
732,0.268219,0.5732913,0.0134916,0.5597556,4.43e-05,31,1.08e-05
