"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
722,0.1228936,0.2950507,0.0038023,0.289884,0.0013644,79,6.2e-05
723,0.0049818,0.0057697,6.2e-06,0.0053993,0.0003642,79,1.68e-05
724,0.0187145,0.0244689,8.82e-05,0.0224839,0.0018969,79,2.76e-05
725,0.0075607,0.0073654,1.44e-05,0.0068385,0.0005126,79,1.87e-05
726,0.0028722,0.0088584,2.1e-06,0.0052681,0.0035884,79,5.09e-05
727,0.1099457,0.3701746,0.0030433,0.3671312,1e-07,79,0
728,0.001127,0.001464,3e-07,0.0014637,1e-07,79,0
729,0.193749,0.461735,0.0094509,0.4522841,1e-07,79,3.3e-06
730,0.0973979,0.4078964,0.0023883,0.1586535,0.2468546,79,6.77e-05
731,6.186422,15.73367,9.635434,5.561613,0.53662,79,0.0018987
732,0.268219,0.3747929,0.0181122,0.3566302,5.06e-05,79,1.11e-05
